sums length,extraction,value
2,7677,0.809982
10,7677,0.735702
100,7677,1.21962
1,7678,1.6727
2,7678,1.27057
10,7678,0.956421
100,7678,0.986749
1,7679,0.51874
2,7679,0.405862
10,7679,0.807115
100,7679,1.05672
1,7680,0.915046
2,7680,0.475827
10,7680,0.613157
100,7680,0.879735
1,7681,0.232241
2,7681,0.903167
10,7681,0.557743
100,7681,0.896513
1,7682,0.736914
2,7682,1.12767
10,7682,0.802672
100,7682,1.01286
1,7683,3.32117
2,7683,2.26369
10,7683,1.64566
100,7683,1.27243
1,7684,1.86879
2,7684,1.04314
10,7684,0.853259
100,7684,1.04244
1,7685,0.292153
2,7685,0.454538
10,7685,1.25287
100,7685,0.996824
1,7686,0.978411
2,7686,1.03997
10,7686,1.28923
100,7686,1.03323
1,7687,0.244226
2,7687,0.178045
10,7687,1.2441
100,7687,0.925389
1,7688,0.0857413
2,7688,0.241125
10,7688,1.03602
100,7688,1.03738
1,7689,0.443127
2,7689,0.356784
10,7689,0.946396
100,7689,1.03682
1,7690,1.29031
2,7690,0.9346
10,7690,0.960707
100,7690,0.895025
1,7691,0.0603835
2,7691,0.746571
10,7691,0.68576
100,7691,1.09211
1,7692,3.42736
2,7692,2.19022
10,7692,1.11018
100,7692,1.07416
1,7693,1.27229
2,7693,1.21336
10,7693,0.937519
100,7693,0.755444
1,7694,1.02266
2,7694,1.08539
10,7694,0.969111
100,7694,0.922411
1,7695,0.49613
2,7695,1.58966
10,7695,0.807953
100,7695,0.945472
1,7696,0.823576
2,7696,0.528498
10,7696,0.740017
100,7696,1.03846
1,7697,6.27827
2,7697,3.29804
10,7697,1.88978
100,7697,1.14131
1,7698,0.76933
2,7698,0.482372
10,7698,1.19975
100,7698,1.0396
1,7699,1.90915
2,7699,2.6468
10,7699,0.972981
100,7699,0.972388
1,7700,0.981552
2,7700,0.752808
10,7700,0.737055
100,7700,0.894141
1,7701,0.00193564
2,7701,0.606805
10,7701,1.04162
100,7701,1.00318
1,7702,0.329817
2,7702,0.691583
10,7702,1.02651
100,7702,1.0313
1,7703,0.212004
2,7703,0.979004
10,7703,0.889302
100,7703,0.927643
1,7704,0.10471
2,7704,0.198027
10,7704,0.651564
100,7704,0.94761
1,7705,1.11033
2,7705,1.12792
10,7705,0.684898
100,7705,0.894565
1,7706,0.353768
2,7706,0.55968
10,7706,0.816199
100,7706,1.01435
1,7707,3.21619
2,7707,1.72135
10,7707,1.68683
100,7707,1.06276
1,7708,1.54154
2,7708,1.65784
10,7708,1.37919
100,7708,0.825299
1,7709,1.42524
2,7709,1.12703
10,7709,0.914791
100,7709,1.07106
1,7710,1.27237
2,7710,0.797483
10,7710,1.27285
100,7710,0.965266
1,7711,1.11704
2,7711,1.79847
10,7711,1.26682
100,7711,0.975574
1,7712,1.54247
2,7712,0.827936
10,7712,0.921451
100,7712,1.02159
1,7713,0.158147
2,7713,0.850405
10,7713,0.782488
100,7713,1.03154
1,7714,0.125631
2,7714,0.214008
10,7714,0.624526
100,7714,0.966802
1,7715,0.115566
2,7715,0.767256
10,7715,0.640099
100,7715,0.886476
1,7716,1.29325
2,7716,1.08644
10,7716,0.631192
100,7716,1.04189
1,7717,0.184997
2,7717,0.490848
10,7717,0.730109
100,7717,1.0048
1,7718,0.934227
2,7718,1.66219
10,7718,1.7951
100,7718,1.20242
1,7719,2.5079
2,7719,1.57441
10,7719,0.889462
100,7719,0.961977
1,7720,0.368543
2,7720,0.628516
10,7720,0.818623
100,7720,1.1483
1,7721,2.44277
2,7721,1.73754
10,7721,1.39695
100,7721,0.963579
1,7722,0.937736
2,7722,2.36424
10,7722,0.8044
100,7722,1.07851
1,7723,0.213881
2,7723,0.134176
10,7723,0.909541
100,7723,0.889031
1,7724,0.271411
2,7724,0.471589
10,7724,0.763924
100,7724,1.07461
1,7725,1.96907
2,7725,2.03077
10,7725,0.989767
100,7725,0.985307
1,7726,0.0665564
2,7726,0.566226
10,7726,0.942805
100,7726,0.925193
1,7727,0.183844
2,7727,0.102038
10,7727,0.50877
100,7727,1.0396
1,7728,0.0465128
2,7728,0.573517
10,7728,0.588936
100,7728,1.08777
1,7729,1.67405
2,7729,0.84288
10,7729,0.825847
100,7729,1.04322
1,7730,0.49435
2,7730,0.569668
10,7730,0.83617
100,7730,0.931425
1,7731,1.2922
2,7731,1.72797
10,7731,0.729895
100,7731,1.03033
1,7732,2.00001
2,7732,1.36944
10,7732,1.2964
100,7732,0.963899
1,7733,0.703214
2,7733,0.894271
10,7733,1.48473
100,7733,1.04351
1,7734,3.07173
2,7734,2.01411
10,7734,1.25827
100,7734,1.12689
1,7735,1.87804
2,7735,1.24366
10,7735,1.29852
100,7735,1.12492
1,7736,1.16693
2,7736,0.784059
10,7736,1.27547
100,7736,1.05098
1,7737,1.74508
2,7737,0.904379
10,7737,1.33228
100,7737,1.04642
1,7738,0.467346
2,7738,0.749872
10,7738,1.3783
100,7738,0.940779
1,7739,1.19947
2,7739,0.698219
10,7739,0.657696
100,7739,0.891842
1,7740,0.16642
2,7740,0.232083
10,7740,0.55536
100,7740,1.01196
1,7741,0.0499368
2,7741,0.102098
10,7741,1.02493
100,7741,1.03637
1,7742,0.544014
2,7742,0.415816
10,7742,0.634649
100,7742,0.981615
1,7743,0.687438
2,7743,0.446929
10,7743,0.943725
100,7743,1.18021
1,7744,0.481391
2,7744,0.441543
10,7744,0.842509
100,7744,0.824652
1,7745,0.00558968
2,7745,0.972711
10,7745,0.796623
100,7745,1.02139
1,7746,1.67613
2,7746,0.854485
10,7746,0.906138
100,7746,1.00122
1,7747,1.78325
2,7747,1.03132
10,7747,0.731135
100,7747,1.08609
1,7748,2.70774
2,7748,1.91588
10,7748,0.85849
100,7748,0.993521
1,7749,0.90585
2,7749,0.537312
10,7749,1.23631
100,7749,0.965198
1,7750,1.22163
2,7750,1.69267
10,7750,1.31269
100,7750,0.926709
1,7751,0.917157
2,7751,0.607599
10,7751,1.3408
100,7751,1.03359
1,7752,0.491478
2,7752,1.09276
10,7752,0.742977
100,7752,1.1196
1,7753,0.826742
2,7753,0.848092
10,7753,0.590239
100,7753,0.97799
1,7754,0.144516
2,7754,0.0952519
10,7754,0.522111
100,7754,0.871513
1,7755,0.252925
2,7755,0.515874
10,7755,0.990546
100,7755,0.962019
1,7756,0.965826
2,7756,0.705496
10,7756,0.791532
100,7756,1.01043
1,7757,2.81961
2,7757,2.43742
10,7757,1.53544
100,7757,1.01728
1,7758,0.276178
2,7758,0.353693
10,7758,0.842523
100,7758,1.0979
1,7759,0.364233
2,7759,0.532815
10,7759,1.39647
100,7759,0.934447
1,7760,0.324635
2,7760,1.08831
10,7760,1.07587
100,7760,0.897624
1,7761,0.096378
2,7761,0.430527
10,7761,1.10867
100,7761,1.02537
1,7762,0.768598
2,7762,1.11593
10,7762,0.630556
100,7762,0.879982
1,7763,0.510436
2,7763,1.82683
10,7763,1.25935
100,7763,0.976942
1,7764,0.76893
2,7764,0.425199
10,7764,1.15292
100,7764,0.919875
1,7765,1.37161
2,7765,1.48142
10,7765,0.821185
100,7765,1.04265
1,7766,0.00869574
2,7766,0.688819
10,7766,1.28577
100,7766,0.845226
1,7767,0.0512875
2,7767,0.627404
10,7767,1.60432
100,7767,1.08074
1,7768,1.01695
2,7768,1.24798
10,7768,0.839411
100,7768,0.860868
1,7769,3.09522
2,7769,2.60287
10,7769,1.11643
100,7769,1.01094
1,7770,0.450692
2,7770,0.508741
10,7770,1.35496
100,7770,1.09193
1,7771,1.43908
2,7771,1.1583
10,7771,0.87407
100,7771,0.906871
1,7772,0.313789
2,7772,0.841667
10,7772,0.738805
100,7772,0.982306
1,7773,0.471144
2,7773,0.243181
10,7773,1.40167
100,7773,1.09516
1,7774,0.191602
2,7774,0.306734
10,7774,0.667072
100,7774,0.949973
1,7775,0.0876794
2,7775,0.680009
10,7775,0.715832
100,7775,0.87521
1,7776,0.38004
2,7776,0.586304
10,7776,1.00013
100,7776,1.03105
1,7777,1.63634
2,7777,0.89576
10,7777,0.76703
100,7777,1.05055
1,7778,0.291509
2,7778,0.495404
10,7778,0.452851
100,7778,0.996511
1,7779,0.573505
2,7779,0.292993
10,7779,0.609711
100,7779,0.892725
1,7780,0.0347536
2,7780,0.74544
10,7780,0.324416
100,7780,0.908397
1,7781,0.455406
2,7781,0.843652
10,7781,0.597562
100,7781,0.981838
1,7782,0.00127246
2,7782,0.493004
10,7782,1.38506
100,7782,0.948567
1,7783,2.19032
2,7783,1.71035
10,7783,0.740332
100,7783,1.12547
1,7784,0.185917
2,7784,1.06627
10,7784,1.20382
100,7784,1.10628
1,7785,0.310622
2,7785,0.493828
10,7785,0.396944
100,7785,0.873168
1,7786,0.062815
2,7786,0.293162
10,7786,1.20991
100,7786,0.990096
1,7787,0.714127
2,7787,0.423538
10,7787,1.19807
100,7787,1.06449
1,7788,0.0778488
2,7788,0.764055
10,7788,0.594446
100,7788,1.09554
1,7789,0.807901
2,7789,1.64941
10,7789,1.17293
100,7789,1.20104
1,7790,0.0313477
2,7790,0.312692
10,7790,0.820519
100,7790,1.09334
1,7791,0.680711
2,7791,0.486135
10,7791,0.922016
100,7791,1.01573
1,7792,0.437627
2,7792,0.317804
10,7792,0.435198
100,7792,0.882296
1,7793,1.41454
2,7793,1.38162
10,7793,0.970167
100,7793,0.958697
1,7794,0.801635
2,7794,1.52712
10,7794,1.03313
100,7794,1.0806
1,7795,1.15021
2,7795,0.83234
10,7795,1.19568
100,7795,1.07533
1,7796,0.0858924
2,7796,0.637456
10,7796,0.995832
100,7796,0.911172
1,7797,1.91501
2,7797,1.37991
10,7797,1.01587
100,7797,0.979024
1,7798,0.775713
2,7798,0.594918
10,7798,0.441758
100,7798,0.837286
1,7799,1.20192
2,7799,1.02685
10,7799,0.908157
100,7799,1.06932
1,7800,0.138012
2,7800,0.685168
10,7800,0.919652
100,7800,0.848932
1,7801,0.614283
2,7801,0.383034
10,7801,0.776634
100,7801,0.953114
1,7802,2.0189
2,7802,1.02278
10,7802,1.11234
100,7802,0.954288
1,7803,0.3634
2,7803,0.853121
10,7803,0.989481
100,7803,0.897397
1,7804,1.0125
2,7804,0.709526
10,7804,1.048
100,7804,1.14672
1,7805,1.10638
2,7805,1.28202
10,7805,1.03652
100,7805,1.0978
1,7806,0.313149
2,7806,1.55292
10,7806,1.08762
100,7806,0.917513
1,7807,0.206381
2,7807,0.719563
10,7807,1.1466
100,7807,1.13258
1,7808,0.202946
2,7808,0.190906
10,7808,0.366097
100,7808,1.08382
1,7809,0.588647
2,7809,1.53486
10,7809,1.2171
100,7809,1.16688
1,7810,1.47306
2,7810,1.54164
10,7810,0.992033
100,7810,0.956101
1,7811,1.67838
2,7811,1.55369
10,7811,1.24346
100,7811,1.00389
1,7812,1.12086
2,7812,0.646579
10,7812,0.678581
100,7812,1.1042
1,7813,3.86279
2,7813,2.12375
10,7813,2.01275
100,7813,1.12293
1,7814,0.558448
2,7814,0.68937
10,7814,0.647971
100,7814,1.01887
1,7815,0.762106
2,7815,1.01477
10,7815,1.08977
100,7815,0.923185
1,7816,0.681871
2,7816,0.672823
10,7816,0.560173
100,7816,0.840107
1,7817,2.89339
2,7817,1.85424
10,7817,1.06938
100,7817,0.906522
1,7818,1.07689
2,7818,0.801432
10,7818,0.810183
100,7818,1.06818
1,7819,0.859752
2,7819,0.960019
10,7819,1.10752
100,7819,0.939661
1,7820,3.70597
2,7820,2.3164
10,7820,1.26241
100,7820,0.832282
1,7821,0.0438565
2,7821,0.421056
10,7821,1.69342
100,7821,0.973098
1,7822,3.53406
2,7822,2.85921
10,7822,1.3793
100,7822,1.06436
1,7823,0.136348
2,7823,1.17823
10,7823,0.951203
100,7823,1.04816
1,7824,1.19654
2,7824,0.858971
10,7824,0.826245
100,7824,0.93998
1,7825,1.44404
2,7825,1.76065
10,7825,1.13426
100,7825,0.838818
1,7826,0.435738
2,7826,0.287397
10,7826,1.15331
100,7826,1.05638
1,7827,0.136065
2,7827,0.417205
10,7827,0.611006
100,7827,0.720335
1,7828,1.14058
2,7828,1.18743
10,7828,1.08221
100,7828,0.910645
1,7829,1.49392
2,7829,0.962773
10,7829,1.25062
100,7829,0.991103
1,7830,0.158371
2,7830,0.914061
10,7830,0.992967
100,7830,1.01305
1,7831,3.75439
2,7831,3.47493
10,7831,1.68033
100,7831,1.10479
1,7832,4.8131
2,7832,3.63648
10,7832,1.68744
100,7832,1.14264
1,7833,1.91091
2,7833,1.78679
10,7833,0.784598
100,7833,0.945601
1,7834,1.07175
2,7834,1.47367
10,7834,0.828107
100,7834,0.879635
1,7835,1.59466
2,7835,0.86865
10,7835,0.784684
100,7835,1.18468
1,7836,1.73105
2,7836,0.938376
10,7836,1.05087
100,7836,1.0184
1,7837,1.43012
2,7837,1.05815
10,7837,0.803459
100,7837,0.958542
1,7838,0.388774
2,7838,0.442076
10,7838,0.757596
100,7838,1.03933
1,7839,0.540897
2,7839,0.46299
10,7839,1.2557
100,7839,1.02977
1,7840,0.818158
2,7840,0.856467
10,7840,0.541135
100,7840,0.971594
1,7841,0.0157518
2,7841,0.0111015
10,7841,0.419179
100,7841,0.891302
1,7842,1.19694
2,7842,0.714361
10,7842,0.66272
100,7842,0.918187
1,7843,1.39384
2,7843,1.00854
10,7843,0.671087
100,7843,0.84609
1,7844,2.22222
2,7844,1.54568
10,7844,0.837068
100,7844,1.175
1,7845,2.47996
2,7845,1.36364
10,7845,1.09302
100,7845,1.12918
1,7846,0.0837693
2,7846,1.52109
10,7846,1.26999
100,7846,0.911801
1,7847,1.29189
2,7847,0.802404
10,7847,1.90765
100,7847,1.12262
1,7848,0.715881
2,7848,1.26337
10,7848,1.18392
100,7848,1.03976
1,7849,1.52934
2,7849,0.835288
10,7849,0.720973
100,7849,0.998767
1,7850,0.0287914
2,7850,0.277211
10,7850,0.905556
100,7850,1.05002
1,7851,0.549771
2,7851,0.504018
10,7851,0.818157
100,7851,1.06586
1,7852,0.532762
2,7852,0.682418
10,7852,1.40115
100,7852,0.978315
1,7853,1.64207
2,7853,0.83953
10,7853,1.21535
100,7853,1.02911
1,7854,0.890584
2,7854,0.62601
10,7854,0.930331
100,7854,0.947073
1,7855,0.958482
2,7855,0.615197
10,7855,0.714516
100,7855,0.948575
1,7856,0.450929
2,7856,2.07692
10,7856,1.37235
100,7856,0.943541
1,7857,0.540191
2,7857,1.96242
10,7857,1.14627
100,7857,0.837321
1,7858,0.722375
2,7858,0.850133
10,7858,0.655095
100,7858,1.09272
1,7859,0.411086
2,7859,0.224782
10,7859,0.43752
100,7859,0.914504
1,7860,0.816719
2,7860,0.874066
10,7860,1.37989
100,7860,0.937732
1,7861,0.924735
2,7861,1.38215
10,7861,1.12332
100,7861,0.995261
1,7862,0.284777
2,7862,0.214258
10,7862,0.780293
100,7862,1.02099
1,7863,1.07011
2,7863,0.5566
10,7863,0.82337
100,7863,0.897384
1,7864,0.022076
2,7864,0.153622
10,7864,1.76978
100,7864,0.940171
1,7865,0.0769932
2,7865,0.177573
10,7865,1.07596
100,7865,0.994409
1,7866,4.41243
2,7866,2.23206
10,7866,1.19076
100,7866,1.01559
1,7867,0.424469
2,7867,1.2093
10,7867,1.08501
100,7867,1.02691
1,7868,1.48187
2,7868,1.48773
10,7868,0.653332
100,7868,0.728
1,7869,1.19316
2,7869,0.738811
10,7869,0.788689
100,7869,1.01304
1,7870,0.916336
2,7870,0.776667
10,7870,1.17899
100,7870,1.1707
1,7871,0.828098
2,7871,0.485055
10,7871,1.03082
100,7871,0.852688
1,7872,0.366619
2,7872,0.75695
10,7872,0.738522
100,7872,1.00223
1,7873,0.119814
2,7873,0.202683
10,7873,0.677899
100,7873,0.959699
1,7874,1.12808
2,7874,1.02268
10,7874,1.18589
100,7874,0.929134
1,7875,0.291394
2,7875,0.990096
10,7875,0.911636
100,7875,0.877993
1,7876,0.564376
2,7876,0.788504
10,7876,0.977489
100,7876,0.882556
1,7877,3.03326
2,7877,1.62498
10,7877,1.29063
100,7877,1.00197
1,7878,0.752502
2,7878,0.575386
10,7878,1.4571
100,7878,1.03701
1,7879,0.516813
2,7879,1.23879
10,7879,1.08042
100,7879,0.860359
1,7880,4.4948
2,7880,3.19276
10,7880,1.55241
100,7880,0.961819
1,7881,0.806364
2,7881,0.502781
10,7881,0.753963
100,7881,0.97756
1,7882,0.519949
2,7882,0.384015
10,7882,1.13157
100,7882,1.04574
1,7883,1.8248
2,7883,1.11401
10,7883,0.726671
100,7883,0.922487
1,7884,0.720216
2,7884,0.779222
10,7884,1.0627
100,7884,1.10863
1,7885,0.9575
2,7885,1.30599
10,7885,0.966499
100,7885,1.13725
1,7886,1.26826
2,7886,0.944898
10,7886,1.19537
100,7886,0.898041
1,7887,1.2024
2,7887,1.27934
10,7887,0.945988
100,7887,0.97955
1,7888,0.436098
2,7888,0.56379
10,7888,0.545426
100,7888,0.94363
1,7889,1.14502
2,7889,0.725824
10,7889,0.77844
100,7889,1.31085
1,7890,0.85514
2,7890,1.34472
10,7890,0.754757
100,7890,0.778188
1,7891,0.337569
2,7891,0.810625
10,7891,0.77598
100,7891,1.09815
1,7892,0.363428
2,7892,0.493466
10,7892,0.982732
100,7892,1.041
1,7893,2.07403
2,7893,1.40589
10,7893,1.5368
100,7893,0.86668
1,7894,0.500114
2,7894,0.406259
10,7894,0.861354
100,7894,1.05891
1,7895,0.549489
2,7895,0.964463
10,7895,0.944196
100,7895,1.19063
1,7896,0.341325
2,7896,0.215732
10,7896,1.46708
100,7896,1.00899
1,7897,1.62908
2,7897,1.30331
10,7897,1.18195
100,7897,0.970941
1,7898,2.37754
2,7898,2.87462
10,7898,1.50301
100,7898,0.892499
1,7899,0.00299512
2,7899,0.0401071
10,7899,0.60596
100,7899,0.83168
1,7900,0.128967
2,7900,0.944626
10,7900,0.961905
100,7900,1.04906
1,7901,0.0530141
2,7901,0.325342
10,7901,1.30931
100,7901,0.998494
1,7902,0.397229
2,7902,1.01092
10,7902,0.900409
100,7902,1.03342
1,7903,2.23064
2,7903,1.54417
10,7903,0.988186
100,7903,1.23786
1,7904,2.27883
2,7904,1.232
10,7904,0.746678
100,7904,0.896983
1,7905,0.16139
2,7905,1.3206
10,7905,0.995216
100,7905,0.860525
1,7906,3.56633
2,7906,2.88338
10,7906,1.35522
100,7906,1.07167
1,7907,1.83564
2,7907,1.46027
10,7907,1.04806
100,7907,0.954652
1,7908,0.0567169
2,7908,0.164123
10,7908,0.68679
100,7908,0.908723
1,7909,0.627048
2,7909,0.327777
10,7909,0.791986
100,7909,0.789768
1,7910,0.140338
2,7910,1.55686
10,7910,0.871371
100,7910,0.832685
1,7911,0.845967
2,7911,1.92003
10,7911,1.15056
100,7911,1.09438
1,7912,0.987702
2,7912,1.09378
10,7912,0.829766
100,7912,1.03418
1,7913,2.5319
2,7913,1.90035
10,7913,1.20949
100,7913,0.964828
1,7914,0.653075
2,7914,0.720452
10,7914,0.821481
100,7914,0.9382
1,7915,1.25869
2,7915,1.67093
10,7915,1.62931
100,7915,1.07005
1,7916,1.37899
2,7916,0.801287
10,7916,0.828244
100,7916,1.13958
1,7917,2.62359
2,7917,2.48016
10,7917,1.14525
100,7917,1.05188
1,7918,1.6358
2,7918,1.42644
10,7918,1.0367
100,7918,1.06468
1,7919,1.41079
2,7919,1.98256
10,7919,1.08615
100,7919,1.01477
1,7920,2.69922
2,7920,1.45374
10,7920,1.14045
100,7920,1.09196
1,7921,0.683422
2,7921,0.905943
10,7921,0.907027
100,7921,0.851428
1,7922,0.43665
2,7922,2.64775
10,7922,1.3487
100,7922,0.974097
1,7923,0.991684
2,7923,1.01622
10,7923,0.618589
100,7923,0.97492
1,7924,0.202698
2,7924,0.346479
10,7924,0.587539
100,7924,0.895406
1,7925,2.19434
2,7925,1.14181
10,7925,1.2552
100,7925,1.01297
1,7926,0.860884
2,7926,0.898044
10,7926,1.21073
100,7926,1.06637
1,7927,0.192279
2,7927,0.195839
10,7927,0.587527
100,7927,1.00107
1,7928,0.602462
2,7928,1.02126
10,7928,1.34009
100,7928,1.03372
1,7929,1.47548
2,7929,0.998571
10,7929,1.63601
100,7929,0.95786
1,7930,0.850018
2,7930,0.803088
10,7930,0.703593
100,7930,1.07059
1,7931,0.081472
2,7931,0.287415
10,7931,0.595863
100,7931,0.955743
1,7932,0.702168
2,7932,0.49797
10,7932,0.812972
100,7932,1.07164
1,7933,0.274348
2,7933,0.356717
10,7933,0.923338
100,7933,1.14368
1,7934,0.00261549
2,7934,0.178498
10,7934,0.686164
100,7934,1.20231
1,7935,0.641124
2,7935,0.548631
10,7935,1.29194
100,7935,1.08024
1,7936,1.26073
2,7936,0.682539
10,7936,0.678723
100,7936,1.18056
1,7937,1.09523
2,7937,0.635392
10,7937,1.16946
100,7937,1.03022
1,7938,1.53967
2,7938,1.06952
10,7938,0.573945
100,7938,1.11334
1,7939,2.08567
2,7939,1.33577
10,7939,0.860325
100,7939,1.12757
1,7940,1.93665
2,7940,0.989465
10,7940,1.03644
100,7940,0.951916
1,7941,1.41323
2,7941,2.05256
10,7941,1.34954
100,7941,1.11769
1,7942,0.422137
2,7942,0.326166
10,7942,1.42612
100,7942,1.0629
1,7943,0.928817
2,7943,0.71741
10,7943,1.25317
100,7943,1.08875
1,7944,0.465865
2,7944,0.368569
10,7944,1.26985
100,7944,1.12929
1,7945,1.41433
2,7945,0.849379
10,7945,1.2553
100,7945,1.06907
1,7946,1.21654
2,7946,0.878014
10,7946,1.43313
100,7946,1.11868
1,7947,0.44748
2,7947,0.238466
10,7947,0.648906
100,7947,1.09262
1,7948,0.284722
2,7948,0.227791
10,7948,0.690409
100,7948,1.00627
1,7949,0.213409
2,7949,0.359703
10,7949,0.573046
100,7949,1.00693
1,7950,0.254075
2,7950,0.359742
10,7950,0.56592
100,7950,0.941745
1,7951,0.126884
2,7951,0.872197
10,7951,0.67573
100,7951,0.9426
1,7952,2.76496
2,7952,1.55187
10,7952,1.77969
100,7952,1.18551
1,7953,0.0841608
2,7953,0.158011
10,7953,0.862662
100,7953,0.900624
1,7954,0.305316
2,7954,0.480302
10,7954,0.948766
100,7954,1.04962
1,7955,0.0108924
2,7955,0.621646
10,7955,1.03871
100,7955,0.965048
1,7956,0.587787
2,7956,1.75822
10,7956,1.11959
100,7956,1.04112
1,7957,0.0210912
2,7957,1.05092
10,7957,1.12245
100,7957,1.15111
1,7958,0.795511
2,7958,0.662622
10,7958,0.556078
100,7958,0.982902
1,7959,0.42512
2,7959,0.242666
10,7959,0.754181
100,7959,1.01205
1,7960,0.0740076
2,7960,0.0408794
10,7960,1.08078
100,7960,1.01575
1,7961,0.0725611
2,7961,0.728247
10,7961,0.777269
100,7961,0.891932
1,7962,0.823796
2,7962,1.06638
10,7962,0.61828
100,7962,0.870807
1,7963,0.601863
2,7963,0.51973
10,7963,0.439587
100,7963,0.976799
1,7964,2.07985
2,7964,1.95833
10,7964,0.887995
100,7964,0.946367
1,7965,1.76539
2,7965,1.20558
10,7965,0.755207
100,7965,0.817169
1,7966,1.22363
2,7966,1.065
10,7966,1.03995
100,7966,1.04139
1,7967,0.658563
2,7967,1.77572
10,7967,1.19302
100,7967,0.960606
1,7968,0.475573
2,7968,0.398481
10,7968,0.944047
100,7968,1.15139
1,7969,1.03763
2,7969,0.816235
10,7969,1.17187
100,7969,1.09511
1,7970,0.838568
2,7970,0.84008
10,7970,0.943698
100,7970,1.02854
1,7971,2.02658
2,7971,1.50739
10,7971,1.27699
100,7971,1.0132
1,7972,0.84136
2,7972,1.51923
10,7972,0.829149
100,7972,0.922085
1,7973,0.436211
2,7973,2.51364
10,7973,1.14204
100,7973,0.890537
1,7974,0.0399747
2,7974,0.0623871
10,7974,1.01902
100,7974,1.07247
1,7975,0.847971
2,7975,1.53361
10,7975,1.02107
100,7975,0.993803
1,7976,1.29215
2,7976,0.927878
10,7976,0.866479
100,7976,0.92084
1,7977,0.607622
2,7977,0.410362
10,7977,0.875241
100,7977,0.904408
1,7978,0.935468
2,7978,0.968312
10,7978,1.13861
100,7978,1.00519
1,7979,1.64102
2,7979,2.45281
10,7979,1.1816
100,7979,1.00125
1,7980,0.12054
2,7980,0.621448
10,7980,0.926225
100,7980,0.94753
1,7981,0.187635
2,7981,1.02854
10,7981,1.32626
100,7981,1.04198
1,7982,0.896426
2,7982,0.597873
10,7982,1.13298
100,7982,0.907242
1,7983,0.490924
2,7983,0.459193
10,7983,1.18016
100,7983,1.04445
1,7984,0.0916571
2,7984,0.408171
10,7984,0.641078
100,7984,0.998887
1,7985,0.301062
2,7985,0.39972
10,7985,0.774562
100,7985,0.800375
1,7986,0.964934
2,7986,0.683982
10,7986,1.13765
100,7986,0.888358
1,7987,0.482906
2,7987,0.269799
10,7987,0.756637
100,7987,0.939195
1,7988,1.01293
2,7988,0.981309
10,7988,0.851643
100,7988,1.03692
1,7989,0.0336416
2,7989,0.211405
10,7989,0.650234
100,7989,0.831196
1,7990,0.135117
2,7990,0.207528
10,7990,0.956836
100,7990,0.929215
1,7991,0.240545
2,7991,0.203233
10,7991,0.913873
100,7991,1.05235
1,7992,2.50378
2,7992,1.49187
10,7992,1.2422
100,7992,1.04389
1,7993,0.634086
2,7993,1.85409
10,7993,1.05935
100,7993,1.05031
1,7994,0.202351
2,7994,0.118052
10,7994,0.785893
100,7994,1.03019
1,7995,2.19507
2,7995,2.12547
10,7995,1.18509
100,7995,0.96626
1,7996,1.67016
2,7996,1.33737
10,7996,0.76787
100,7996,0.918644
1,7997,1.90332
2,7997,0.961841
10,7997,1.11816
100,7997,1.08788
1,7998,0.537509
2,7998,0.614145
10,7998,0.738009
100,7998,0.907211
1,7999,0.732107
2,7999,1.59271
10,7999,0.831657
100,7999,1.28853
1,8000,0.0401977
2,8000,0.605846
10,8000,0.868046
100,8000,0.848477
1,8001,1.75522
2,8001,3.63337
10,8001,1.20774
100,8001,0.926304
1,8002,0.398866
2,8002,1.22456
10,8002,0.861449
100,8002,0.863298
1,8003,1.55438
2,8003,0.858865
10,8003,0.854605
100,8003,1.08973
1,8004,2.16576
2,8004,1.22188
10,8004,1.21359
100,8004,1.08715
1,8005,0.399051
2,8005,0.645681
10,8005,1.10346
100,8005,1.17847
1,8006,1.66344
2,8006,1.26786
10,8006,1.19092
100,8006,1.09147
1,8007,0.770477
2,8007,0.636222
10,8007,1.16894
100,8007,1.142
1,8008,0.0595204
2,8008,0.821535
10,8008,0.77438
100,8008,1.07098
1,8009,0.275486
2,8009,0.344389
10,8009,0.582741
100,8009,1.02798
1,8010,0.11623
2,8010,0.165131
10,8010,0.860997
100,8010,1.14596
1,8011,0.133378
2,8011,0.338485
10,8011,0.756385
100,8011,1.0198
1,8012,1.31105
2,8012,2.40958
10,8012,1.37377
100,8012,1.01087
1,8013,0.282931
2,8013,0.780365
10,8013,0.808746
100,8013,0.890157
1,8014,0.0800578
2,8014,0.0592252
10,8014,1.04043
100,8014,0.971625
1,8015,1.3468
2,8015,1.87363
10,8015,1.23057
100,8015,0.999571
1,8016,0.361481
2,8016,0.528377
10,8016,1.54253
100,8016,0.946839
1,8017,1.44718
2,8017,1.39887
10,8017,1.05678
100,8017,1.01732
1,8018,3.09897
2,8018,2.05191
10,8018,1.65645
100,8018,1.12558
1,8019,0.377317
2,8019,0.555584
10,8019,0.629647
100,8019,0.958643
1,8020,2.54591
2,8020,1.38424
10,8020,1.44941
100,8020,1.06878
1,8021,0.488806
2,8021,0.486537
10,8021,1.37939
100,8021,0.955676
1,8022,0.713729
2,8022,0.623418
10,8022,0.775163
100,8022,1.01387
1,8023,0.236872
2,8023,0.765954
10,8023,0.688187
100,8023,0.934088
1,8024,0.34478
2,8024,0.798686
10,8024,0.655029
100,8024,1.04649
1,8025,1.30364
2,8025,1.80773
10,8025,1.05804
100,8025,0.911949
