sums length,extraction,value
10,7664,-2.21587
100,7664,-1.60117
1,7665,-0.155212
2,7665,-0.383618
10,7665,11.113
100,7665,154.617
1,7666,-0.22314
2,7666,-4.35127
10,7666,-0.831366
100,7666,-5.89775
1,7667,-0.32194
2,7667,0.00529688
10,7667,0.136876
100,7667,1.02107
1,7668,1.38497
2,7668,0.516771
10,7668,2.46297
100,7668,-1.78332
1,7669,0.404383
2,7669,2.0055
10,7669,2.20774
100,7669,0.246799
1,7670,-3.4196
2,7670,-2.26426
10,7670,-0.657392
100,7670,-1.29964
1,7671,-1.94446
2,7671,-1.58222
10,7671,-0.130404
100,7671,-0.671322
1,7672,-11.2779
2,7672,-5.44928
10,7672,-1.20951
100,7672,4.26241
1,7673,2.80783
2,7673,0.903295
10,7673,0.617638
100,7673,1.06719
1,7674,-0.347053
2,7674,0.739312
10,7674,2.06301
100,7674,2.22371
1,7675,-0.315959
2,7675,-2.4461
10,7675,-0.721062
100,7675,1.13108
1,7676,-0.267232
2,7676,-2.65518
10,7676,0.823762
100,7676,0.474395
1,7677,-1.694
2,7677,-0.309052
10,7677,-0.0766193
100,7677,1.22669
1,7678,1.49418
2,7678,0.87612
10,7678,-0.0158641
100,7678,-3.16887
1,7679,-0.308569
2,7679,-0.641977
10,7679,0.021383
100,7679,0.368318
1,7680,0.32319
2,7680,-4.24722
10,7680,-2.46906
100,7680,-12.1425
1,7681,-1.3125
2,7681,0.000212088
10,7681,-1.51125
100,7681,-1.62841
1,7682,0.0673681
2,7682,0.641745
10,7682,0.00644508
100,7682,0.332684
1,7683,8.77699
2,7683,4.75338
10,7683,2.9423
100,7683,2.07784
1,7684,1.8986
2,7684,0.240098
10,7684,-0.320391
100,7684,0.297157
1,7685,-0.979196
2,7685,-0.552128
10,7685,-1.31872
100,7685,0.285172
1,7686,0.410875
2,7686,0.496148
10,7686,0.479865
100,7686,-0.119194
1,7687,-1.23471
2,7687,-2.06534
10,7687,2.52228
100,7687,2.05499
1,7688,-3.78744
2,7688,-2.1951
10,7688,0.124149
100,7688,0.521652
1,7689,-0.47836
2,7689,-0.781931
10,7689,0.629739
100,7689,-1.05902
1,7690,0.853067
2,7690,0.330311
10,7690,0.134511
100,7690,-9.02753
1,7691,-5.37073
2,7691,-2.14837
10,7691,-0.777364
100,7691,0.119714
1,7692,9.76843
2,7692,5.07216
10,7692,0.303053
100,7692,-7.62471
1,7693,0.826268
2,7693,0.741048
10,7693,0.320555
100,7693,-2.14028
1,7694,0.471952
2,7694,0.559425
10,7694,0.686724
100,7694,-0.343197
1,7695,-0.356061
2,7695,2.1148
10,7695,-0.0554543
100,7695,-0.363534
1,7696,0.194477
2,7696,-0.555029
10,7696,-1.50258
100,7696,2.77001
1,7697,169.614
2,7697,84.3726
10,7697,18.5783
100,7697,3.2111
1,7698,0.115735
2,7698,-0.743824
10,7698,6.33008
100,7698,0.284965
1,7699,1.99026
2,7699,5.67271
10,7699,-2.72154
100,7699,15.6076
1,7700,0.415211
2,7700,0.0587426
10,7700,-1.7056
100,7700,-0.200257
1,7701,-164.604
2,7701,-81.933
10,7701,-13.9019
100,7701,-0.39402
1,7702,-0.822284
2,7702,-0.153937
10,7702,0.463685
100,7702,3.4315
1,7703,-1.46118
2,7703,0.0883973
10,7703,0.318433
100,7703,-0.847235
1,7704,-3.09705
2,7704,-2.03999
10,7704,-1.06626
100,7704,4.99287
1,7705,0.593729
2,7705,0.618461
10,7705,-0.922725
100,7705,-0.790479
1,7706,-0.736368
2,7706,-0.313077
10,7706,-0.325622
100,7706,0.424761
1,7707,7.89436
2,7707,3.27108
10,7707,5.86247
100,7707,2.29266
1,7708,1.25586
2,7708,1.47563
10,7708,1.01916
100,7708,-0.669638
1,7709,1.06187
2,7709,0.631928
10,7709,0.154397
100,7709,0.85297
1,7710,0.826384
2,7710,-0.0118516
10,7710,2.95402
100,7710,0.643301
1,7711,0.603129
2,7711,2.15785
10,7711,1.1771
100,7711,-0.0218054
1,7712,1.25748
2,7712,-0.799292
10,7712,0.341047
100,7712,-0.144221
1,7713,-2.02071
2,7713,-0.381455
10,7713,-0.508435
100,7713,0.294401
1,7714,-2.57139
2,7714,-1.75244
10,7714,-0.370432
100,7714,1.16139
1,7715,-2.80139
2,7715,-0.874805
10,7715,-0.632269
100,7715,-2.38369
1,7716,0.857475
2,7716,0.565625
10,7716,-2.19767
100,7716,-0.351086
1,7717,-1.7044
2,7717,-0.774321
10,7717,-1.55948
100,7717,0.814167
1,7718,0.349802
2,7718,1.86387
10,7718,2.3631
100,7718,0.402983
1,7719,3.82292
2,7719,1.86925
10,7719,0.281552
100,7719,1.64989
1,7720,-0.687628
2,7720,-0.200722
10,7720,-0.135103
100,7720,1.99172
1,7721,3.57062
2,7721,2.02796
10,7721,0.933814
100,7721,-1.61875
1,7722,0.354661
2,7722,7.21439
10,7722,0.541466
100,7722,-0.393777
1,7723,-1.44634
2,7723,-3.69746
10,7723,-0.242169
100,7723,-4.34715
1,7724,-1.08045
2,7724,-0.557205
10,7724,-0.101386
100,7724,-31.1474
1,7725,2.13229
2,7725,2.29082
10,7725,-0.122221
100,7725,0.237142
1,7726,-4.87587
2,7726,-2.17203
10,7726,0.119036
100,7726,-0.234791
1,7727,-1.71623
2,7727,-8.79392
10,7727,-2.17331
100,7727,13.8006
1,7728,-6.95622
2,7728,-3.1881
10,7728,-1.14059
100,7728,2.05503
1,7729,1.49675
2,7729,-12.9196
10,7729,-2.28329
100,7729,0.866506
1,7730,-0.359906
2,7730,-0.218781
10,7730,0.278042
100,7730,-1.47514
1,7731,0.8559
2,7731,1.7525
10,7731,-24.3828
100,7731,-1.42792
1,7732,2.20857
2,7732,1.13944
10,7732,1.31694
100,7732,-0.845373
1,7733,0.0157355
2,7733,0.287281
10,7733,96.6558
100,7733,10.7578
1,7734,6.82026
2,7734,3.60044
10,7734,-4.51961
100,7734,0.352406
1,7735,1.91935
2,7735,0.890521
10,7735,0.952935
100,7735,-0.150111
1,7736,0.673546
2,7736,0.042085
10,7736,1.90411
100,7736,-0.894996
1,7737,1.63612
2,7737,-1.72957
10,7737,2.87293
100,7737,-0.663604
1,7738,-0.420349
2,7738,0.0325338
10,7738,1.03302
100,7738,0.840091
1,7739,0.72007
2,7739,-0.434556
10,7739,-1.46491
100,7739,-0.700775
1,7740,-1.91317
2,7740,-1.43353
10,7740,-4.39243
100,7740,0.492613
1,7741,-6.48365
2,7741,-4.27931
10,7741,-3.62807
100,7741,0.197102
1,7742,-0.258143
2,7742,-0.629223
10,7742,-1.27047
100,7742,0.939578
1,7743,-0.00899313
2,7743,-0.757869
10,7743,0.255037
100,7743,1.84673
1,7744,-0.3884
2,7744,-0.488172
10,7744,0.160144
100,7744,-1.70196
1,7745,-57.0994
2,7745,-27.5187
10,7745,-5.71831
100,7745,3.22341
1,7746,1.50073
2,7746,-4.15956
10,7746,-0.836168
100,7746,2.50713
1,7747,1.71429
2,7747,0.337135
10,7747,-0.656759
100,7747,4.23687
1,7748,4.70314
2,7748,2.65803
10,7748,-1.53562
100,7748,-36.7613
1,7749,0.3104
2,7749,-0.786982
10,7749,1.19962
100,7749,0.508511
1,7750,0.752058
2,7750,1.70053
10,7750,0.898067
100,7750,-0.107184
1,7751,0.326123
2,7751,-0.313228
10,7751,5.1497
100,7751,0.108722
1,7752,-0.366143
2,7752,0.584526
10,7752,-0.512691
100,7752,0.287176
1,7753,0.199004
2,7753,0.229244
10,7753,-0.976017
100,7753,-0.555567
1,7754,-2.22296
2,7754,-4.62894
10,7754,-3.4992
100,7754,-2.55742
1,7755,-1.18228
2,7755,-0.526293
10,7755,0.911446
100,7755,0.162434
1,7756,0.3935
2,7756,-0.0399116
10,7756,0.0220885
100,7756,2.31429
1,7757,5.27554
2,7757,3.81277
10,7757,8.95597
100,7757,1.10977
1,7758,-1.05607
2,7758,-0.782251
10,7758,-0.280492
100,7758,1.7506
1,7759,-0.701543
2,7759,-0.344318
10,7759,3.38684
100,7759,0.290485
1,7760,-0.842149
2,7760,0.509608
10,7760,-0.382773
100,7760,-0.0404096
1,7761,-3.36768
2,7761,-1.62941
10,7761,0.619356
100,7761,2.59335
1,7762,0.114656
2,7762,0.619181
10,7762,-1.41926
100,7762,-0.450429
1,7763,-0.325732
2,7763,3.50348
10,7763,3.8357
100,7763,1.22587
1,7764,0.115146
2,7764,-1.93557
10,7764,0.270035
100,7764,-0.320048
1,7765,0.977033
2,7765,1.16027
10,7765,-2.01612
100,7765,0.996705
1,7766,-36.7556
2,7766,-17.8913
10,7766,-2.45394
100,7766,-1.25702
1,7767,-6.31445
2,7767,-2.79428
10,7767,24.8984
100,7767,5.72776
1,7768,0.464073
2,7768,0.806903
10,7768,-0.997272
100,7768,-1.85377
1,7769,6.98467
2,7769,4.74171
10,7769,0.373406
100,7769,3.84275
1,7770,-0.459816
2,7770,-0.337298
10,7770,12.4401
100,7770,1.73978
1,7771,1.08421
2,7771,0.677518
10,7771,0.0989124
100,7771,0.249379
1,7772,-0.885383
2,7772,0.044216
10,7772,-1.46141
100,7772,-0.398509
1,7773,-0.411595
2,7773,-10.7363
10,7773,3.63924
100,7773,0.981598
1,7774,-1.63919
2,7774,-1.08599
10,7774,-1.82878
100,7774,1.14736
1,7775,-3.70355
2,7775,-1.4386
10,7775,-0.652614
100,7775,-0.139444
1,7776,-0.651646
2,7776,-0.250943
10,7776,0.369577
100,7776,1.68615
1,7777,1.42579
2,7777,-0.318056
10,7777,-0.313312
100,7777,0.695582
1,7778,-0.982159
2,7778,-0.486263
10,7778,-0.66412
100,7778,1.02198
1,7779,-0.202333
2,7779,-12.9259
10,7779,-3.09739
100,7779,-1.06182
1,7780,-9.28333
2,7780,-4.08567
10,7780,-4.3741
100,7780,-1.3479
1,7781,-0.448458
2,7781,0.159255
10,7781,-1.57642
100,7781,0.407079
1,7782,-250.312
2,7782,-124.946
10,7782,-7.23194
100,7782,2.41967
1,7783,2.72693
2,7783,1.74585
10,7783,-0.60884
100,7783,1.731
1,7784,-1.69507
2,7784,0.191585
10,7784,0.724755
100,7784,0.833031
1,7785,-0.898458
2,7785,-0.461989
10,7785,-4.22849
100,7785,-0.353921
1,7786,-5.16432
2,7786,-2.73159
10,7786,0.830359
100,7786,-0.816188
1,7787,0.0326228
2,7787,-1.19628
10,7787,2.02223
100,7787,0.182115
1,7788,-4.17132
2,7788,-1.53446
10,7788,-2.5676
100,7788,2.48002
1,7789,0.171962
2,7789,1.9638
10,7789,0.590791
100,7789,-16.2022
1,7790,-10.2818
2,7790,-5.22347
10,7790,0.20995
100,7790,10.285
1,7791,-0.0196597
2,7791,-0.500793
10,7791,-1.14327
100,7791,0.404567
1,7792,-0.492104
2,7792,-1.03604
10,7792,-1.96879
100,7792,-3.81398
1,7793,1.04473
2,7793,0.993152
10,7793,0.247162
100,7793,-0.209773
1,7794,0.162912
2,7794,1.53998
10,7794,-8.15417
100,7794,-29.0522
1,7795,0.649833
2,7795,0.166243
10,7795,1.34552
100,7795,384.098
1,7796,-3.78077
2,7796,-1.53785
10,7796,0.407935
100,7796,-0.0732709
1,7797,2.00383
2,7797,1.11428
10,7797,0.465223
100,7797,0.954799
1,7798,0.125131
2,7798,-0.214196
10,7798,-2.97464
100,7798,-0.841743
1,7799,0.723583
2,7799,0.479091
10,7799,0.355351
100,7799,0.220625
1,7800,-2.33271
2,7800,-0.782562
10,7800,0.0264259
100,7800,-1.68425
1,7801,-0.129614
2,7801,-1.12023
10,7801,-47.9808
100,7801,-6.86394
1,7802,2.25618
2,7802,-4.90826
10,7802,-0.417411
100,7802,-5.03718
1,7803,-0.704259
2,7803,0.114153
10,7803,0.183368
100,7803,-0.625776
1,7804,0.45792
2,7804,-0.0581941
10,7804,0.455828
100,7804,1.06034
1,7805,0.588211
2,7805,0.851351
10,7805,0.468949
100,7805,0.426561
1,7806,-0.888011
2,7806,2.12205
10,7806,0.313747
100,7806,-2.1054
1,7807,-1.50707
2,7807,-0.369432
10,7807,1.3153
100,7807,1.94702
1,7808,-1.53622
2,7808,-1.65255
10,7808,-19.1073
100,7808,-10.2322
1,7809,-0.17478
2,7809,1.77114
10,7809,0.874689
100,7809,1.11133
1,7810,1.13987
2,7810,1.25885
10,7810,-0.350125
100,7810,-3.49755
1,7811,1.50503
2,7811,1.28648
10,7811,0.878281
100,7811,0.32419
1,7812,0.608487
2,7812,-0.617052
10,7812,-0.248035
100,7812,-0.571851
1,7813,15.1289
2,7813,7.24571
10,7813,16.284
100,7813,-0.773527
1,7814,-0.230451
2,7814,-0.0203387
10,7814,-0.574137
100,7814,-0.0948152
1,7815,0.105053
2,7815,0.462073
10,7815,1.10038
100,7815,0.0585019
1,7816,-0.0178149
2,7816,-0.0323359
10,7816,-0.341828
100,7816,-3.34824
1,7817,5.68876
2,7817,2.93553
10,7817,0.726932
100,7817,-0.0201871
1,7818,0.547088
2,7818,0.126608
10,7818,-0.71107
100,7818,-2.77562
1,7819,0.245844
2,7819,0.384935
10,7819,0.779264
100,7819,-1.31698
1,7820,12.9261
2,7820,6.63285
10,7820,1.58639
100,7820,-0.576808
1,7821,-7.37332
2,7821,-3.60765
10,7821,7.6412
100,7821,0.482969
1,7822,10.8756
2,7822,6.79244
10,7822,0.0264267
100,7822,-0.141138
1,7823,-2.36238
2,7823,0.227046
10,7823,-0.930628
100,7823,1.41624
1,7824,0.71585
2,7824,0.206362
10,7824,-1.42366
100,7824,-1.26004
1,7825,1.09226
2,7825,1.75033
10,7825,0.462733
100,7825,-0.511879
1,7826,-0.496876
2,7826,-1.40567
10,7826,1.27125
100,7826,0.558905
1,7827,-2.3675
2,7827,-1.17968
10,7827,-0.480943
100,7827,-76.6247
1,7828,0.636239
2,7828,0.703336
10,7828,0.408357
100,7828,-0.0765726
1,7829,1.17465
2,7829,0.333646
10,7829,-12.3788
100,7829,-1.48817
1,7830,-2.01767
2,7830,-0.264556
10,7830,-0.753399
100,7830,5.62078
1,7831,13.57
2,7831,10.6503
10,7831,2.56443
100,7831,0.0128388
1,7832,39.1795
2,7832,21.4074
10,7832,5.40684
100,7832,2.25171
1,7833,1.99432
2,7833,1.73471
10,7833,-1.02552
100,7833,-2.03531
1,7834,0.53994
2,7834,1.22688
10,7834,-3.05833
100,7834,1.22119
1,7835,1.34965
2,7835,-0.451997
10,7835,-1.33738
100,7835,0.811707
1,7836,1.60795
2,7836,-0.297959
10,7836,0.398664
100,7836,-3.98205
1,7837,1.06972
2,7837,0.52938
10,7837,0.126554
100,7837,-0.237426
1,7838,-0.625349
2,7838,-0.491516
10,7838,-0.451031
100,7838,-1.16372
1,7839,-0.264223
2,7839,-0.450291
10,7839,1.8746
100,7839,0.327477
1,7840,0.186713
2,7840,0.240839
10,7840,-3.81419
100,7840,-2.77895
1,7841,-20.351
2,7841,-34.9227
10,7841,-8.36564
100,7841,-2.88757
1,7842,0.716432
2,7842,-0.299598
10,7842,-5.1838
100,7842,-0.281035
1,7843,1.01187
2,7843,0.448827
10,7843,-0.260968
100,7843,-4.62088
1,7844,2.82293
2,7844,1.54099
10,7844,-0.339387
100,7844,0.694771
1,7845,3.71277
2,7845,1.24851
10,7845,0.636675
100,7845,2.17073
1,7846,-3.87671
2,7846,1.10092
10,7846,1.11886
100,7846,-2.43673
1,7847,0.855428
2,7847,-0.016756
10,7847,21.7481
100,7847,-0.801644
1,7848,0.0353226
2,7848,0.903853
10,7848,0.883103
100,7848,-0.0108796
1,7849,1.2348
2,7849,-0.521158
10,7849,-3.97413
100,7849,-1.28704
1,7850,-11.1859
2,7850,-5.74024
10,7850,0.48457
100,7850,0.240495
1,7851,-0.247008
2,7851,-0.344325
10,7851,-1.13239
100,7851,0.416796
1,7852,-0.280272
2,7852,-0.0368293
10,7852,2.48151
100,7852,0.0506017
1,7853,1.43644
2,7853,-3.64538
10,7853,-0.232266
100,7853,0.111844
1,7854,0.289111
2,7854,-0.210797
10,7854,-0.836312
100,7854,-0.485854
1,7855,0.383355
2,7855,-0.34725
10,7855,-6.17017
100,7855,-5.76551
1,7856,-0.459241
2,7856,6.2136
10,7856,1.31687
100,7856,-2.46154
1,7857,-0.265606
2,7857,4.54568
10,7857,0.83899
100,7857,-1.91207
1,7858,0.0452768
2,7858,0.227718
10,7858,-4.41187
100,7858,0.419948
1,7859,-0.561802
2,7859,-4.47756
10,7859,-1.85197
100,7859,1.23493
1,7860,0.184649
2,7860,0.265276
10,7860,2.04751
100,7860,-1.14023
1,7861,0.336642
2,7861,1.08541
10,7861,0.608828
100,7861,-1.06175
1,7862,-1.0138
2,7862,-1.62469
10,7862,-0.16936
100,7862,3.43202
1,7863,0.537661
2,7863,-3.48259
10,7863,-0.610792
100,7863,-1.0605
1,7864,-14.5557
2,7864,-7.78381
10,7864,5.3296
100,7864,-0.687539
1,7865,-4.21757
2,7865,-2.63187
10,7865,1.73912
100,7865,-0.54755
1,7866,26.2381
2,7866,9.98631
10,7866,1.49541
100,7866,2.68984
1,7867,-0.525927
2,7867,0.833993
10,7867,0.212199
100,7867,-1.47001
1,7868,1.15451
2,7868,1.1643
10,7868,-7.55837
100,7868,-2.59577
1,7869,0.711009
2,7869,-0.152162
10,7869,-0.312557
100,7869,0.998271
1,7870,0.324983
2,7870,0.117005
10,7870,-0.301984
100,7870,2.55701
1,7871,0.20094
2,7871,-1.03157
10,7871,0.390926
100,7871,-2.06735
1,7872,-0.693809
2,7872,-0.0240554
10,7872,-1.52516
100,7872,-0.513255
1,7873,-2.69979
2,7873,-1.85494
10,7873,-0.664505
100,7873,-6.15681
1,7874,0.618639
2,7874,0.472464
10,7874,0.735302
100,7874,-3.59924
1,7875,-0.982693
2,7875,0.271181
10,7875,0.0199619
100,7875,-0.0797181
1,7876,-0.219291
2,7876,0.119408
10,7876,0.523132
100,7876,-0.301826
1,7877,6.55915
2,7877,2.56734
10,7877,1.29511
100,7877,-2.48001
1,7878,0.0907693
2,7878,-0.253462
10,7878,9.23724
100,7878,0.726242
1,7879,-0.312523
2,7879,0.899831
10,7879,0.305633
100,7879,-0.871157
1,7880,28.4931
2,7880,15.2206
10,7880,3.35395
100,7880,-0.663044
1,7881,0.169745
2,7881,-0.699659
10,7881,-0.554653
100,7881,0.802768
1,7882,-0.306095
2,7882,-0.758592
10,7882,2.83803
100,7882,-12.4273
1,7883,1.8022
2,7883,0.609263
10,7883,-0.0470445
100,7883,-1.10726
1,7884,0.0419737
2,7884,0.128674
10,7884,-0.159742
100,7884,2.54208
1,7885,0.381998
2,7885,0.92083
10,7885,-2.17002
100,7885,1.20855
1,7886,0.820303
2,7886,0.351582
10,7886,9.16014
100,7886,0.0402151
1,7887,0.724275
2,7887,0.83877
10,7887,-0.0605539
100,7887,-2.14423
1,7888,-0.495965
2,7888,-0.249291
10,7888,-0.476808
100,7888,-0.55978
1,7889,0.642495
2,7889,-0.136368
10,7889,-6.93937
100,7889,36.0962
1,7890,0.239336
2,7890,1.03102
10,7890,-3.70413
100,7890,-5.71466
1,7891,-0.793459
2,7891,0.0248646
10,7891,-0.0505219
100,7891,-0.128209
1,7892,-0.704168
2,7892,-0.408975
10,7892,-0.00864623
100,7892,-0.190197
1,7893,2.39974
2,7893,1.23419
10,7893,1.57183
100,7893,-0.270935
1,7894,-0.347515
2,7894,-0.619295
10,7894,0.261262
100,7894,8.49702
1,7895,-0.24755
2,7895,0.37085
10,7895,-4.76733
100,7895,-12.4719
1,7896,-0.779854
2,7896,-2.191
10,7896,30.7287
100,7896,3.18961
1,7897,1.41237
2,7897,0.911014
10,7897,2.27786
100,7897,0.883691
1,7898,3.33314
2,7898,6.28445
10,7898,1.73414
100,7898,-0.023323
1,7899,-106.432
2,7899,-55.3188
10,7899,-11.6394
100,7899,-5.11458
1,7900,-2.50278
2,7900,-0.417908
10,7900,0.190151
100,7900,1.31996
1,7901,-6.11065
2,7901,-3.13466
10,7901,-63.1487
100,7901,-8.52638
1,7902,-0.600681
2,7902,0.401721
10,7902,0.340302
100,7902,0.191171
1,7903,2.84874
2,7903,1.54585
10,7903,0.247471
100,7903,2.80096
1,7904,3.00038
2,7904,0.648862
10,7904,-1.14054
100,7904,31.0131
1,7905,-1.97733
2,7905,0.867427
10,7905,-0.637887
100,7905,-0.489926
1,7906,11.2342
2,7906,6.99565
10,7906,1.42856
100,7906,-3.71717
1,7907,1.82562
2,7907,1.19193
10,7907,-0.238689
100,7907,2.24499
1,7908,-5.71506
2,7908,-3.39745
10,7908,-0.708595
100,7908,-0.474137
1,7909,-0.107751
2,7909,-5.70252
10,7909,-6.99393
100,7909,-0.75736
1,7910,-2.29236
2,7910,1.93975
10,7910,0.44637
100,7910,-0.875414
1,7911,0.226358
2,7911,3.26477
10,7911,0.997935
100,7911,1.86348
1,7912,0.423699
2,7912,0.572165
10,7912,-2.91605
100,7912,0.0072088
1,7913,3.91989
2,7913,2.37049
10,7913,-58.2293
100,7913,-6.20575
1,7914,-0.0643113
2,7914,0.0392753
10,7914,0.0494088
100,7914,-1.61869
1,7915,0.806191
2,7915,1.6152
10,7915,1.62609
100,7915,2.34459
1,7916,0.988558
2,7916,-0.192331
10,7916,-0.00116283
100,7916,3.05179
1,7917,4.31172
2,7917,3.75178
10,7917,-0.508588
100,7917,1.81978
1,7918,1.42479
2,7918,1.08513
10,7918,0.891755
100,7918,2.01653
1,7919,1.03875
2,7919,2.52568
10,7919,0.627706
100,7919,5.89134
1,7920,4.66203
2,7920,1.58526
10,7920,0.608878
100,7920,-0.235417
1,7921,-0.0153524
2,7921,0.30191
10,7921,-0.0545989
100,7921,-0.586183
1,7922,-0.49457
2,7922,20.26
10,7922,2.4711
100,7922,3.06178
1,7923,0.429195
2,7923,0.463087
10,7923,-11.1868
100,7923,-1.1835
1,7924,-1.53836
2,7924,-0.953584
10,7924,-5.64124
100,7924,-0.103905
1,7925,2.73889
2,7925,-0.449184
10,7925,0.481584
100,7925,-0.455022
1,7926,0.24744
2,7926,0.299297
10,7926,0.650908
100,7926,3.48134
1,7927,-1.63273
2,7927,-1.60001
10,7927,-0.828848
100,7927,-3.26197
1,7928,-0.150222
2,7928,0.46779
10,7928,1.68028
100,7928,-0.338587
1,7929,1.14389
2,7929,0.420641
10,7929,10.7247
100,7929,-0.864628
1,7930,0.232094
2,7930,0.164157
10,7930,-2.21716
100,7930,0.810778
1,7931,-3.98604
2,7931,-2.17404
10,7931,-1.23531
100,7931,-0.30837
1,7932,0.0141069
2,7932,-0.478841
10,7932,0.418996
100,7932,2.02666
1,7933,-1.06535
2,7933,-0.776891
10,7933,1.18952
100,7933,4.14336
1,7934,-121.858
2,7934,-61.2962
10,7934,-12.3029
100,7934,0.639552
1,7935,-0.0840788
2,7935,-0.265392
10,7935,9.09019
100,7935,1.33052
1,7936,0.809197
2,7936,-1.14943
10,7936,-1.46228
100,7936,0.555327
1,7937,0.572623
2,7937,-0.616375
10,7937,0.697238
100,7937,16.9015
1,7938,1.25262
2,7938,0.548478
10,7938,-1.6001
100,7938,10.6216
1,7939,2.43096
2,7939,1.12558
10,7939,-10.3643
100,7939,-1.90831
1,7940,2.05452
2,7940,-2.7951
10,7940,-0.957225
100,7940,-2.29105
1,7941,1.04264
2,7941,2.83478
10,7941,1.33341
100,7941,0.132001
1,7942,-0.532067
2,7942,-0.929271
10,7942,0.253101
100,7942,-0.743181
1,7943,0.342304
2,7943,0.0036402
10,7943,1.11822
100,7943,-0.0610407
1,7944,-0.423786
2,7944,-0.752476
10,7944,2.02729
100,7944,0.0361409
1,7945,1.0444
2,7945,0.0144578
10,7945,1.66888
100,7945,0.36542
1,7946,0.744682
2,7946,0.238849
10,7946,1.8385
100,7946,0.426567
1,7947,-0.46764
2,7947,-5.70252
10,7947,-1.5135
100,7947,-0.651191
1,7948,-1.01407
2,7948,-1.43676
10,7948,-0.384437
100,7948,0.680176
1,7949,-1.45005
2,7949,-0.892544
10,7949,-4.02651
100,7949,-0.0537605
1,7950,-1.17558
2,7950,-0.800215
10,7950,-40.3261
100,7950,-3.26002
1,7951,-2.54521
2,7951,-0.577052
10,7951,-0.406965
100,7951,3.13843
1,7952,4.98811
2,7952,2.09952
10,7952,2.97245
100,7952,-6.39324
1,7953,-3.85866
2,7953,-2.58687
10,7953,35.5717
100,7953,3.94267
1,7954,-0.920845
2,7954,-0.490765
10,7954,0.335743
100,7954,13.6653
1,7955,-29.3712
2,7955,-14.3017
10,7955,-2.43271
100,7955,0.0653524
1,7956,-0.176326
2,7956,2.86034
10,7956,-0.597448
100,7956,-0.0571987
1,7957,-15.2299
2,7957,-6.40611
10,7957,-0.298054
100,7957,-1.69673
1,7958,0.154038
2,7958,-0.0661379
10,7958,-2.04818
100,7958,-0.0665959
1,7959,-0.524221
2,7959,-2.95502
10,7959,-0.281071
100,7959,-0.297364
1,7960,-4.38721
2,7960,-22.8023
10,7960,-2.44823
100,7960,-2.51099
1,7961,-4.47433
2,7961,-1.73902
10,7961,-0.306537
100,7961,-0.0517147
1,7962,0.194791
2,7962,0.537925
10,7962,-0.383097
100,7962,-0.262749
1,7963,-0.151276
2,7963,-0.321728
10,7963,-1.77524
100,7963,0.900142
1,7964,2.41531
2,7964,2.12174
10,7964,-0.547935
100,7964,-0.819232
1,7965,1.6774
2,7965,0.800519
10,7965,-0.36401
100,7965,-2.73451
1,7966,0.754954
2,7966,0.533045
10,7966,0.579234
100,7966,-1.8771
1,7967,-0.0553321
2,7967,2.81522
10,7967,0.476319
100,7967,-0.125163
1,7968,-0.401495
2,7968,-0.62817
10,7968,0.312787
100,7968,0.668341
1,7969,0.492653
2,7969,0.164472
10,7969,0.772245
100,7969,0.0464129
1,7970,0.215856
2,7970,0.218003
10,7970,-3.14418
100,7970,0.72762
1,7971,2.27576
2,7971,1.35008
10,7971,-169.604
100,7971,-18.5096
1,7972,0.219822
2,7972,1.48345
10,7972,-5.65919
100,7972,-2.67531
1,7973,-0.495679
2,7973,15.4396
10,7973,2.13648
100,7973,1.02617
1,7974,-8.08192
2,7974,-5.95575
10,7974,-0.402903
100,7974,3.19153
1,7975,0.229197
2,7975,1.52152
10,7975,0.400544
100,7975,0.250073
1,7976,0.855825
2,7976,0.317543
10,7976,-0.0557525
100,7976,-0.861048
1,7977,-0.141182
2,7977,-0.796827
10,7977,0.262653
100,7977,15.3212
1,7978,0.35152
2,7978,0.396893
10,7978,0.652568
100,7978,-0.307667
1,7979,1.43448
2,7979,4.86223
10,7979,0.630544
100,7979,1.47378
1,7980,-2.68311
2,7980,-1.03626
10,7980,0.18076
100,7980,-2.51359e-05
1,7981,-1.67786
2,7981,0.111108
10,7981,0.938543
100,7981,1.06407
1,7982,0.297266
2,7982,-0.324823
10,7982,0.796835
100,7982,-4.78953
1,7983,-0.367353
2,7983,-0.442733
10,7983,102.2
100,7983,10.4408
1,7984,-3.54224
2,7984,-1.74672
10,7984,-0.881896
100,7984,-0.366356
1,7985,-0.939253
2,7985,-0.645241
10,7985,-0.711138
100,7985,-1.58504
1,7986,0.392268
2,7986,-0.0959559
10,7986,0.957386
100,7986,-0.506456
1,7987,-0.385021
2,7987,-3.05135
10,7987,-0.804794
100,7987,0.429201
1,7988,0.458516
2,7988,0.41486
10,7988,0.0647498
100,7988,0.514968
1,7989,-9.58718
2,7989,-5.10568
10,7989,-1.93917
100,7989,-0.770523
1,7990,-2.38477
2,7990,-1.71105
10,7990,0.640437
100,7990,-3.28926
1,7991,-1.25789
2,7991,-1.58863
10,7991,0.0793737
100,7991,0.306534
1,7992,3.80649
2,7992,1.70744
10,7992,0.573534
100,7992,0.44719
1,7993,-0.0958589
2,7993,3.37036
10,7993,0.931641
100,7993,9.28394
1,7994,-1.54136
2,7994,-5.5486
10,7994,-1.29757
100,7994,0.698779
1,7995,2.74104
2,7995,2.54635
10,7995,0.433271
100,7995,-0.870046
1,7996,1.48933
