sums length,extraction,value
1,8687,0.97921
2,8687,0.933484
10,8687,0.597865
100,8687,0.514946
1,8688,0.486953
2,8688,0.408986
10,8688,0.439412
100,8688,0.44459
1,8689,0.0996974
2,8689,0.238901
10,8689,0.461002
100,8689,0.497995
1,8690,0.84685
2,8690,0.428422
10,8690,0.492692
100,8690,0.499989
1,8691,0.471333
2,8691,0.299523
10,8691,0.597978
100,8691,0.520853
1,8692,0.213715
2,8692,0.204505
10,8692,0.282062
100,8692,0.500467
1,8693,0.784997
2,8693,0.659527
10,8693,0.589347
100,8693,0.506678
1,8694,0.576116
2,8694,0.458231
10,8694,0.64843
100,8694,0.455165
1,8695,0.161253
2,8695,0.198808
10,8695,0.528669
100,8695,0.486326
1,8696,0.070917
2,8696,0.199805
10,8696,0.375819
100,8696,0.508652
1,8697,0.207726
2,8697,0.541405
10,8697,0.483566
100,8697,0.507682
1,8698,0.627612
2,8698,0.688095
10,8698,0.608733
100,8698,0.512753
1,8699,0.592502
2,8699,0.751384
10,8699,0.613889
100,8699,0.505429
1,8700,0.604661
2,8700,0.550789
10,8700,0.572745
100,8700,0.526426
1,8701,0.75105
2,8701,0.528478
10,8701,0.739391
100,8701,0.512141
1,8702,0.217949
2,8702,0.256036
10,8702,0.28792
100,8702,0.475292
1,8703,0.787518
2,8703,0.416517
10,8703,0.387513
100,8703,0.471749
1,8704,0.911089
2,8704,0.614658
10,8704,0.490471
100,8704,0.490046
1,8705,0.387106
2,8705,0.213521
10,8705,0.465231
100,8705,0.491593
1,8706,0.479381
2,8706,0.355281
10,8706,0.578851
100,8706,0.505684
1,8707,0.624604
2,8707,0.323057
10,8707,0.387143
100,8707,0.469418
1,8708,0.733894
2,8708,0.553042
10,8708,0.476233
100,8708,0.501103
1,8709,0.935006
2,8709,0.712278
10,8709,0.555298
100,8709,0.496826
1,8710,0.779184
2,8710,0.805771
10,8710,0.552135
100,8710,0.491285
1,8711,0.205498
2,8711,0.442822
10,8711,0.624523
100,8711,0.530872
1,8712,0.577831
2,8712,0.539869
10,8712,0.571728
100,8712,0.451959
1,8713,0.953976
2,8713,0.916553
10,8713,0.600285
100,8713,0.490628
1,8714,0.387052
2,8714,0.691353
10,8714,0.542111
100,8714,0.509265
1,8715,0.87759
2,8715,0.52887
10,8715,0.504442
100,8715,0.5057
1,8716,0.877265
2,8716,0.745841
10,8716,0.600686
100,8716,0.514617
1,8717,0.685688
2,8717,0.34814
10,8717,0.607458
100,8717,0.518843
1,8718,0.279585
2,8718,0.234515
10,8718,0.341468
100,8718,0.467601
1,8719,0.0748842
2,8719,0.240543
10,8719,0.463997
100,8719,0.484982
1,8720,0.758856
2,8720,0.771399
10,8720,0.501014
100,8720,0.507428
1,8721,0.959845
2,8721,0.535446
10,8721,0.502057
100,8721,0.47408
1,8722,0.370915
2,8722,0.580546
10,8722,0.626388
100,8722,0.546079
1,8723,0.641729
2,8723,0.377152
10,8723,0.404092
100,8723,0.465478
1,8724,0.437403
2,8724,0.700047
10,8724,0.623396
100,8724,0.493984
1,8725,0.477092
2,8725,0.334705
10,8725,0.281867
100,8725,0.48647
1,8726,0.958548
2,8726,0.662997
10,8726,0.534074
100,8726,0.521679
1,8727,0.803416
2,8727,0.642174
10,8727,0.585048
100,8727,0.508041
1,8728,0.783944
2,8728,0.443917
10,8728,0.518227
100,8728,0.518592
1,8729,0.383301
2,8729,0.617636
10,8729,0.596836
100,8729,0.495841
1,8730,0.67348
2,8730,0.822314
10,8730,0.514556
100,8730,0.522725
1,8731,0.447678
2,8731,0.359855
10,8731,0.358203
100,8731,0.454643
1,8732,0.105153
2,8732,0.0534404
10,8732,0.332748
100,8732,0.502686
1,8733,0.54931
2,8733,0.747444
10,8733,0.525618
100,8733,0.499673
1,8734,0.723643
2,8734,0.849517
10,8734,0.578625
100,8734,0.51616
1,8735,0.88117
2,8735,0.566066
10,8735,0.505366
100,8735,0.518365
1,8736,0.673102
2,8736,0.663008
10,8736,0.540266
100,8736,0.536571
1,8737,0.47016
2,8737,0.265014
10,8737,0.420918
100,8737,0.521235
1,8738,0.71975
2,8738,0.626811
10,8738,0.5638
100,8738,0.522347
1,8739,0.724989
2,8739,0.395308
10,8739,0.458017
100,8739,0.440758
1,8740,0.0444555
2,8740,0.244492
10,8740,0.62332
100,8740,0.550856
1,8741,0.197904
2,8741,0.207192
10,8741,0.395504
100,8741,0.442247
1,8742,0.872603
2,8742,0.536989
10,8742,0.440178
100,8742,0.471733
1,8743,0.113289
2,8743,0.185738
10,8743,0.368108
100,8743,0.480919
1,8744,0.708154
2,8744,0.840499
10,8744,0.632688
100,8744,0.531967
1,8745,0.222053
2,8745,0.479019
10,8745,0.520777
100,8745,0.484472
1,8746,0.850918
2,8746,0.813507
10,8746,0.678052
100,8746,0.537796
1,8747,0.85906
2,8747,0.724083
10,8747,0.602359
100,8747,0.490674
1,8748,0.100654
2,8748,0.449246
10,8748,0.544093
100,8748,0.496098
1,8749,0.711707
2,8749,0.701796
10,8749,0.509754
100,8749,0.544588
1,8750,0.0887425
2,8750,0.503117
10,8750,0.499179
100,8750,0.490608
1,8751,0.751142
2,8751,0.55232
10,8751,0.531911
100,8751,0.510246
1,8752,0.527777
2,8752,0.732908
10,8752,0.634488
100,8752,0.535993
1,8753,0.0334514
2,8753,0.458856
10,8753,0.456361
100,8753,0.506731
1,8754,0.831511
2,8754,0.712913
10,8754,0.633553
100,8754,0.505416
1,8755,0.646512
2,8755,0.758003
10,8755,0.589216
100,8755,0.478764
1,8756,0.0322481
2,8756,0.221339
10,8756,0.4998
100,8756,0.484922
1,8757,0.959067
2,8757,0.860906
10,8757,0.60289
100,8757,0.507081
1,8758,0.709821
2,8758,0.813685
10,8758,0.703585
100,8758,0.530611
1,8759,0.521934
2,8759,0.670106
10,8759,0.564036
100,8759,0.514014
1,8760,0.745966
2,8760,0.683024
10,8760,0.736003
100,8760,0.522227
1,8761,0.477125
2,8761,0.35284
10,8761,0.407512
100,8761,0.434862
1,8762,0.129969
2,8762,0.271443
10,8762,0.457538
100,8762,0.479448
1,8763,0.149014
2,8763,0.382258
10,8763,0.410437
100,8763,0.475786
1,8764,0.766083
2,8764,0.83514
10,8764,0.605392
100,8764,0.494817
1,8765,0.622527
2,8765,0.683869
10,8765,0.583711
100,8765,0.504128
1,8766,0.270337
2,8766,0.278984
10,8766,0.574114
100,8766,0.449909
1,8767,0.556737
2,8767,0.525246
10,8767,0.536629
100,8767,0.487195
1,8768,0.0939467
2,8768,0.0646091
10,8768,0.209944
100,8768,0.478988
1,8769,0.238045
2,8769,0.462863
10,8769,0.483513
100,8769,0.510723
1,8770,0.97266
2,8770,0.859398
10,8770,0.66005
100,8770,0.557068
1,8771,0.945538
2,8771,0.71066
10,8771,0.549561
100,8771,0.548371
1,8772,0.675973
2,8772,0.83201
10,8772,0.493628
100,8772,0.466934
1,8773,0.0819429
2,8773,0.220768
10,8773,0.396401
100,8773,0.47878
1,8774,0.317266
2,8774,0.613354
10,8774,0.462616
100,8774,0.522351
1,8775,0.216974
2,8775,0.567556
10,8775,0.526111
100,8775,0.496859
1,8776,0.0855124
2,8776,0.430225
10,8776,0.49555
100,8776,0.492339
1,8777,0.195717
2,8777,0.401985
10,8777,0.535759
100,8777,0.511132
1,8778,0.171333
2,8778,0.282075
10,8778,0.418873
100,8778,0.474045
1,8779,0.78306
2,8779,0.794013
10,8779,0.482772
100,8779,0.499136
1,8780,0.884764
2,8780,0.769698
10,8780,0.675797
100,8780,0.509407
1,8781,0.946039
2,8781,0.706573
10,8781,0.584763
100,8781,0.508016
1,8782,0.49923
2,8782,0.297855
10,8782,0.463577
100,8782,0.533448
1,8783,0.819329
2,8783,0.645454
10,8783,0.515694
100,8783,0.477602
1,8784,0.205812
2,8784,0.362184
10,8784,0.535869
100,8784,0.549718
1,8785,0.654955
2,8785,0.705156
10,8785,0.57355
100,8785,0.528448
1,8786,0.724011
2,8786,0.493998
10,8786,0.417598
100,8786,0.511026
1,8787,0.625686
2,8787,0.781614
10,8787,0.58297
100,8787,0.477421
1,8788,0.589835
2,8788,0.674851
10,8788,0.555558
100,8788,0.501288
1,8789,0.2324
2,8789,0.148421
10,8789,0.359577
100,8789,0.438629
1,8790,0.92911
2,8790,0.646063
10,8790,0.578737
100,8790,0.49696
1,8791,0.259102
2,8791,0.394021
10,8791,0.501021
100,8791,0.487597
1,8792,0.623565
2,8792,0.526629
10,8792,0.468163
100,8792,0.494187
1,8793,0.725098
2,8793,0.393055
10,8793,0.483017
100,8793,0.511779
1,8794,0.189319
2,8794,0.516276
10,8794,0.436805
100,8794,0.480443
1,8795,0.102231
2,8795,0.535876
10,8795,0.526979
100,8795,0.490649
1,8796,0.412037
2,8796,0.698657
10,8796,0.595908
100,8796,0.487118
1,8797,0.195902
2,8797,0.366024
10,8797,0.469085
100,8797,0.493749
1,8798,0.820092
2,8798,0.572993
10,8798,0.634846
100,8798,0.542125
1,8799,0.531996
2,8799,0.576192
10,8799,0.598927
100,8799,0.525265
1,8800,0.426721
2,8800,0.430732
10,8800,0.567438
100,8800,0.539311
1,8801,0.847651
2,8801,0.489056
10,8801,0.449163
100,8801,0.468812
1,8802,0.83425
2,8802,0.55709
10,8802,0.498379
100,8802,0.454051
1,8803,0.352219
2,8803,0.200081
10,8803,0.405872
100,8803,0.486315
1,8804,0.768067
2,8804,0.475606
10,8804,0.539276
100,8804,0.522114
1,8805,0.805579
2,8805,0.485198
10,8805,0.472596
100,8805,0.519985
1,8806,0.395149
2,8806,0.567144
10,8806,0.554532
100,8806,0.471503
1,8807,0.154346
2,8807,0.37706
10,8807,0.359334
100,8807,0.44658
1,8808,0.381552
2,8808,0.383026
10,8808,0.543102
100,8808,0.514662
1,8809,0.472377
2,8809,0.48933
10,8809,0.481037
100,8809,0.53827
1,8810,0.555367
2,8810,0.335299
10,8810,0.562942
100,8810,0.511083
1,8811,0.270336
2,8811,0.219246
10,8811,0.338421
100,8811,0.4546
1,8812,0.26628
2,8812,0.185384
10,8812,0.480741
100,8812,0.487987
1,8813,0.869928
2,8813,0.884515
10,8813,0.717221
100,8813,0.495192
1,8814,0.0699715
2,8814,0.365668
10,8814,0.480302
100,8814,0.499447
1,8815,0.481782
2,8815,0.651319
10,8815,0.480262
100,8815,0.542988
1,8816,0.215187
2,8816,0.156852
10,8816,0.388738
100,8816,0.491949
1,8817,0.881819
2,8817,0.78605
10,8817,0.540029
100,8817,0.502991
1,8818,0.573446
2,8818,0.607172
10,8818,0.480418
100,8818,0.487037
1,8819,0.149309
2,8819,0.31413
10,8819,0.387679
100,8819,0.501606
1,8820,0.125943
2,8820,0.317882
10,8820,0.494373
100,8820,0.509377
1,8821,0.810655
2,8821,0.59509
10,8821,0.517734
100,8821,0.446868
1,8822,0.909318
2,8822,0.832667
10,8822,0.651668
100,8822,0.521202
1,8823,0.926334
2,8823,0.623823
10,8823,0.525969
100,8823,0.549962
1,8824,0.421577
2,8824,0.356939
10,8824,0.585019
100,8824,0.511765
1,8825,0.164264
2,8825,0.543744
10,8825,0.57129
100,8825,0.543636
1,8826,0.901557
2,8826,0.896251
10,8826,0.593718
100,8826,0.503083
1,8827,0.721228
2,8827,0.408354
10,8827,0.480676
100,8827,0.493219
1,8828,0.61992
2,8828,0.641343
10,8828,0.612701
100,8828,0.540926
1,8829,0.0848486
2,8829,0.153481
10,8829,0.43955
100,8829,0.461169
1,8830,0.356817
2,8830,0.540615
10,8830,0.435393
100,8830,0.492625
1,8831,0.0719666
2,8831,0.0432715
10,8831,0.548217
100,8831,0.536173
1,8832,0.590905
2,8832,0.489106
10,8832,0.455731
100,8832,0.530969
1,8833,0.335136
2,8833,0.528759
10,8833,0.538279
100,8833,0.473018
1,8834,0.586572
2,8834,0.426328
10,8834,0.395551
100,8834,0.506101
1,8835,0.597305
2,8835,0.508649
10,8835,0.531252
100,8835,0.519595
1,8836,0.540799
2,8836,0.373619
10,8836,0.559307
100,8836,0.484964
1,8837,0.255605
2,8837,0.40772
10,8837,0.584841
100,8837,0.512557
1,8838,0.238204
2,8838,0.554904
10,8838,0.608867
100,8838,0.490529
1,8839,0.688562
2,8839,0.789023
10,8839,0.51066
100,8839,0.473292
1,8840,0.262429
2,8840,0.233088
10,8840,0.376931
100,8840,0.520689
1,8841,0.60684
2,8841,0.391851
10,8841,0.460435
100,8841,0.501061
1,8842,0.724129
2,8842,0.75756
10,8842,0.638363
100,8842,0.559335
1,8843,0.106067
2,8843,0.538234
10,8843,0.466005
100,8843,0.480276
1,8844,0.690454
2,8844,0.556568
10,8844,0.334543
100,8844,0.479822
1,8845,0.711079
2,8845,0.776469
10,8845,0.581759
100,8845,0.564063
1,8846,0.0379895
2,8846,0.421512
10,8846,0.596605
100,8846,0.493662
1,8847,0.644328
2,8847,0.43103
10,8847,0.316361
100,8847,0.436414
1,8848,0.300763
2,8848,0.418491
10,8848,0.439227
100,8848,0.48495
1,8849,0.807028
2,8849,0.40391
10,8849,0.553968
100,8849,0.52038
1,8850,0.247014
2,8850,0.125698
10,8850,0.397396
100,8850,0.493681
1,8851,0.529993
2,8851,0.623312
10,8851,0.553372
100,8851,0.479924
1,8852,0.393045
2,8852,0.63356
10,8852,0.554375
100,8852,0.508779
1,8853,0.031977
2,8853,0.461303
10,8853,0.476806
100,8853,0.498185
1,8854,0.44957
2,8854,0.357802
10,8854,0.459873
100,8854,0.504296
1,8855,0.716657
2,8855,0.742902
10,8855,0.438429
100,8855,0.535107
1,8856,0.795599
2,8856,0.703866
10,8856,0.663184
100,8856,0.499923
1,8857,0.945317
2,8857,0.644795
10,8857,0.575787
100,8857,0.502485
1,8858,0.486997
2,8858,0.484446
10,8858,0.486874
100,8858,0.479595
1,8859,0.740585
2,8859,0.832695
10,8859,0.635826
100,8859,0.544682
1,8860,0.0314576
2,8860,0.230127
10,8860,0.34235
100,8860,0.479623
1,8861,0.00748726
2,8861,0.112109
10,8861,0.330307
100,8861,0.428403
1,8862,0.198776
2,8862,0.14644
10,8862,0.439434
100,8862,0.490453
1,8863,0.30141
2,8863,0.16809
10,8863,0.353784
100,8863,0.47509
1,8864,0.484862
2,8864,0.458911
10,8864,0.367852
100,8864,0.523809
1,8865,0.928436
2,8865,0.645306
10,8865,0.570541
100,8865,0.524614
1,8866,0.510092
2,8866,0.750946
10,8866,0.629317
100,8866,0.549627
1,8867,0.231871
2,8867,0.370553
10,8867,0.465208
100,8867,0.499166
1,8868,0.607179
2,8868,0.637718
10,8868,0.474685
100,8868,0.474842
1,8869,0.299649
2,8869,0.445623
10,8869,0.515027
100,8869,0.501328
1,8870,0.140858
2,8870,0.232447
10,8870,0.551424
100,8870,0.498751
1,8871,0.0206463
2,8871,0.239202
10,8871,0.380051
100,8871,0.500527
1,8872,0.701302
2,8872,0.849801
10,8872,0.592424
100,8872,0.497338
1,8873,0.42381
2,8873,0.482275
10,8873,0.520791
100,8873,0.507188
1,8874,0.225265
2,8874,0.254386
10,8874,0.377977
100,8874,0.48158
1,8875,0.552356
2,8875,0.722287
10,8875,0.641176
100,8875,0.544074
1,8876,0.323608
2,8876,0.500595
10,8876,0.478493
100,8876,0.482439
1,8877,0.756156
2,8877,0.817079
10,8877,0.617899
100,8877,0.519463
1,8878,0.630909
2,8878,0.52336
10,8878,0.436349
100,8878,0.487876
1,8879,0.228787
2,8879,0.450433
10,8879,0.515567
100,8879,0.51696
1,8880,0.842529
2,8880,0.627638
10,8880,0.471016
100,8880,0.534898
1,8881,0.871587
2,8881,0.826787
10,8881,0.500306
100,8881,0.481895
1,8882,0.266573
2,8882,0.387731
10,8882,0.592399
100,8882,0.532295
1,8883,0.135404
2,8883,0.253529
10,8883,0.452784
100,8883,0.464425
1,8884,0.192807
2,8884,0.205845
10,8884,0.483118
100,8884,0.517374
1,8885,0.3716
2,8885,0.244996
10,8885,0.444882
100,8885,0.514603
1,8886,0.167719
2,8886,0.392538
10,8886,0.561213
100,8886,0.522675
1,8887,0.417218
2,8887,0.583133
10,8887,0.482527
100,8887,0.52485
1,8888,0.364483
2,8888,0.620028
10,8888,0.460568
100,8888,0.476287
1,8889,0.645098
2,8889,0.445519
10,8889,0.430484
100,8889,0.470391
1,8890,0.648743
2,8890,0.462585
10,8890,0.467106
100,8890,0.44206
1,8891,0.528058
2,8891,0.762268
10,8891,0.623184
100,8891,0.498419
1,8892,0.665693
2,8892,0.47652
10,8892,0.624608
100,8892,0.49363
1,8893,0.89715
2,8893,0.889077
10,8893,0.628949
100,8893,0.511851
1,8894,0.311079
2,8894,0.385576
10,8894,0.374764
100,8894,0.458883
1,8895,0.517329
2,8895,0.48449
10,8895,0.573246
100,8895,0.503757
1,8896,0.298335
2,8896,0.425786
10,8896,0.321881
100,8896,0.529093
1,8897,0.359755
2,8897,0.655208
10,8897,0.539897
100,8897,0.493635
1,8898,0.196188
2,8898,0.267172
10,8898,0.513413
100,8898,0.499642
1,8899,0.0182981
2,8899,0.484094
10,8899,0.457452
100,8899,0.486926
1,8900,0.285657
2,8900,0.167902
10,8900,0.403302
100,8900,0.476899
1,8901,0.0986723
2,8901,0.481244
10,8901,0.441192
100,8901,0.514262
1,8902,0.872514
2,8902,0.629853
10,8902,0.415868
100,8902,0.508468
1,8903,0.10199
2,8903,0.299342
10,8903,0.499549
100,8903,0.50714
1,8904,0.29084
2,8904,0.312759
10,8904,0.553767
100,8904,0.511695
1,8905,0.33039
2,8905,0.230248
10,8905,0.426966
100,8905,0.501844
1,8906,0.745461
2,8906,0.827445
10,8906,0.594361
100,8906,0.517951
1,8907,0.660739
2,8907,0.550577
10,8907,0.39354
100,8907,0.493598
1,8908,0.365633
2,8908,0.266892
10,8908,0.494556
100,8908,0.477903
1,8909,0.663282
2,8909,0.709788
10,8909,0.705056
100,8909,0.528109
1,8910,0.379454
2,8910,0.447204
10,8910,0.475007
100,8910,0.525601
1,8911,0.485468
2,8911,0.655114
10,8911,0.445286
100,8911,0.437781
1,8912,0.168109
2,8912,0.318781
10,8912,0.480332
100,8912,0.47689
1,8913,0.177027
2,8913,0.263403
10,8913,0.325749
100,8913,0.475074
1,8914,0.121146
2,8914,0.371319
10,8914,0.612783
100,8914,0.530318
1,8915,0.700761
2,8915,0.400763
10,8915,0.456355
100,8915,0.465609
1,8916,0.688593
2,8916,0.594526
10,8916,0.412579
100,8916,0.496332
1,8917,0.75434
2,8917,0.556657
10,8917,0.613696
100,8917,0.548781
1,8918,0.812843
2,8918,0.669716
10,8918,0.508908
100,8918,0.493252
1,8919,0.721776
2,8919,0.79988
10,8919,0.521972
100,8919,0.48383
1,8920,0.0228362
2,8920,0.0557484
10,8920,0.591381
100,8920,0.516151
1,8921,0.579094
2,8921,0.47965
10,8921,0.274871
100,8921,0.454426
1,8922,0.885187
2,8922,0.496032
10,8922,0.552485
100,8922,0.507411
1,8923,0.397083
2,8923,0.6458
10,8923,0.51496
100,8923,0.505009
1,8924,0.23149
2,8924,0.211612
10,8924,0.427401
100,8924,0.525407
1,8925,0.214879
2,8925,0.587853
10,8925,0.650463
100,8925,0.517299
1,8926,0.618189
2,8926,0.658645
10,8926,0.508287
100,8926,0.430417
1,8927,0.501465
2,8927,0.693548
10,8927,0.527548
100,8927,0.51549
1,8928,0.824952
2,8928,0.716824
10,8928,0.535945
100,8928,0.494499
1,8929,0.178071
2,8929,0.503151
10,8929,0.589562
100,8929,0.493875
1,8930,0.859652
2,8930,0.538623
10,8930,0.572561
100,8930,0.504762
1,8931,0.24277
2,8931,0.386685
10,8931,0.542902
100,8931,0.500723
1,8932,0.912632
2,8932,0.5275
10,8932,0.534972
100,8932,0.517076
1,8933,0.419473
2,8933,0.696968
10,8933,0.412513
100,8933,0.517459
1,8934,0.99005
2,8934,0.526469
10,8934,0.418724
100,8934,0.489957
1,8935,0.94685
2,8935,0.552173
10,8935,0.508278
100,8935,0.502308
1,8936,0.555717
2,8936,0.286764
10,8936,0.468943
100,8936,0.446009
1,8937,0.628579
2,8937,0.577343
10,8937,0.536833
100,8937,0.462732
1,8938,0.42294
2,8938,0.649547
10,8938,0.454828
100,8938,0.460933
1,8939,0.584677
2,8939,0.485139
10,8939,0.48166
100,8939,0.481153
1,8940,0.36249
2,8940,0.611963
10,8940,0.480372
100,8940,0.467823
1,8941,0.774543
2,8941,0.801838
10,8941,0.637537
100,8941,0.533603
1,8942,0.42995
2,8942,0.562051
10,8942,0.314664
100,8942,0.497078
1,8943,0.305674
2,8943,0.345394
10,8943,0.523756
100,8943,0.441102
1,8944,0.865256
2,8944,0.455366
10,8944,0.650955
100,8944,0.509937
1,8945,0.797899
2,8945,0.738153
10,8945,0.513771
100,8945,0.538717
1,8946,0.579419
2,8946,0.569403
10,8946,0.504389
100,8946,0.506293
1,8947,0.641336
2,8947,0.787607
10,8947,0.40723
100,8947,0.507421
1,8948,0.717958
2,8948,0.710221
10,8948,0.534158
100,8948,0.515114
1,8949,0.867101
2,8949,0.49432
10,8949,0.43362
100,8949,0.51901
1,8950,0.577745
2,8950,0.358941
10,8950,0.526539
100,8950,0.45842
1,8951,0.54321
2,8951,0.746991
10,8951,0.51505
100,8951,0.534512
1,8952,0.253525
2,8952,0.234054
10,8952,0.401131
100,8952,0.497473
1,8953,0.113941
2,8953,0.440347
10,8953,0.628958
100,8953,0.491672
1,8954,0.802507
2,8954,0.608794
10,8954,0.503318
100,8954,0.462436
1,8955,0.919275
2,8955,0.802381
10,8955,0.49982
100,8955,0.47723
1,8956,0.440032
2,8956,0.461075
10,8956,0.321831
100,8956,0.504459
1,8957,0.261925
2,8957,0.143203
10,8957,0.412228
100,8957,0.464915
1,8958,0.31642
2,8958,0.646793
10,8958,0.621018
100,8958,0.501784
1,8959,0.832805
2,8959,0.538579
10,8959,0.475967
100,8959,0.570177
1,8960,0.774719
2,8960,0.775572
10,8960,0.503223
100,8960,0.489121
1,8961,0.0616354
2,8961,0.136993
10,8961,0.487018
100,8961,0.507889
1,8962,0.651188
2,8962,0.331313
10,8962,0.417472
100,8962,0.492207
1,8963,0.0277729
2,8963,0.329848
10,8963,0.51668
100,8963,0.499352
1,8964,0.154942
2,8964,0.318171
10,8964,0.406432
100,8964,0.497104
1,8965,0.947182
2,8965,0.950232
10,8965,0.524311
100,8965,0.470154
1,8966,0.150319
2,8966,0.325912
10,8966,0.334381
100,8966,0.476475
1,8967,0.944849
2,8967,0.966414
10,8967,0.52744
100,8967,0.520529
1,8968,0.265116
2,8968,0.396819
10,8968,0.464735
100,8968,0.482698
1,8969,0.827773
2,8969,0.812054
10,8969,0.576288
100,8969,0.455064
1,8970,0.159962
2,8970,0.439647
10,8970,0.556428
100,8970,0.490365
1,8971,0.892062
2,8971,0.545867
10,8971,0.468054
100,8971,0.498737
1,8972,0.518709
2,8972,0.674395
10,8972,0.424251
100,8972,0.488346
1,8973,0.428482
2,8973,0.459269
10,8973,0.399543
100,8973,0.481433
1,8974,0.856823
2,8974,0.704929
10,8974,0.559017
100,8974,0.504277
1,8975,0.534195
2,8975,0.55133
10,8975,0.495042
100,8975,0.523222
1,8976,0.094358
2,8976,0.304794
10,8976,0.429209
100,8976,0.541965
1,8977,0.0942786
2,8977,0.46611
10,8977,0.359614
100,8977,0.507882
1,8978,0.00224001
2,8978,0.364814
10,8978,0.586544
100,8978,0.484867
1,8979,0.364957
2,8979,0.538265
10,8979,0.496259
100,8979,0.502255
1,8980,0.105152
2,8980,0.189381
10,8980,0.373679
100,8980,0.476472
1,8981,0.471368
2,8981,0.51857
10,8981,0.388673
100,8981,0.464217
1,8982,0.411456
2,8982,0.441588
10,8982,0.48305
100,8982,0.491049
1,8983,0.326013
2,8983,0.351802
10,8983,0.489631
100,8983,0.482181
1,8984,0.440173
2,8984,0.525677
10,8984,0.541626
100,8984,0.535878
1,8985,0.979923
2,8985,0.555193
10,8985,0.568273
100,8985,0.544223
1,8986,0.427173
2,8986,0.558521
10,8986,0.497147
100,8986,0.498776
1,8987,0.236926
2,8987,0.296461
10,8987,0.457882
100,8987,0.485056
1,8988,0.317321
2,8988,0.320157
10,8988,0.357172
100,8988,0.512329
1,8989,0.49225
2,8989,0.696191
10,8989,0.609014
100,8989,0.424254
1,8990,0.186435
2,8990,0.186677
10,8990,0.583085
100,8990,0.518943
1,8991,0.200072
2,8991,0.180134
10,8991,0.49111
100,8991,0.529276
1,8992,0.0865269
2,8992,0.537034
10,8992,0.566939
100,8992,0.458469
1,8993,0.130471
2,8993,0.382765
10,8993,0.499015
100,8993,0.511988
1,8994,0.969914
2,8994,0.488644
10,8994,0.41984
100,8994,0.462799
1,8995,0.644599
2,8995,0.654219
10,8995,0.609113
100,8995,0.507555
1,8996,0.322374
2,8996,0.554905
10,8996,0.576343
100,8996,0.509507
1,8997,0.597768
2,8997,0.648517
10,8997,0.49305
100,8997,0.479717
1,8998,0.422652
2,8998,0.431065
10,8998,0.570087
100,8998,0.539255
1,8999,0.173475
2,8999,0.271767
10,8999,0.635317
100,8999,0.466625
1,9000,0.745224
2,9000,0.603136
10,9000,0.561725
100,9000,0.489345
1,9001,0.957267
2,9001,0.944802
10,9001,0.51424
100,9001,0.516562
1,9002,0.935326
2,9002,0.83784
10,9002,0.600946
100,9002,0.48844
1,9003,0.877715
2,9003,0.685518
10,9003,0.594194
100,9003,0.503049
1,9004,0.0098902
2,9004,0.349852
10,9004,0.38018
100,9004,0.465162
1,9005,0.272604
2,9005,0.441921
10,9005,0.540167
100,9005,0.52397
1,9006,0.9751
2,9006,0.55588
10,9006,0.488373
100,9006,0.435896
1,9007,0.281818
2,9007,0.407716
10,9007,0.504041
100,9007,0.459511
1,9008,0.900932
2,9008,0.813419
10,9008,0.598971
100,9008,0.554817
1,9009,0.0242611
2,9009,0.228015
10,9009,0.445286
100,9009,0.468888
1,9010,0.655121
2,9010,0.40528
10,9010,0.427062
100,9010,0.501788
1,9011,0.584504
2,9011,0.553551
10,9011,0.536996
100,9011,0.515952
1,9012,0.973621
2,9012,0.769285
10,9012,0.566392
100,9012,0.521451
1,9013,0.715716
2,9013,0.82754
10,9013,0.671514
100,9013,0.458965
1,9014,0.33173
2,9014,0.585799
10,9014,0.567744
100,9014,0.479487
1,9015,0.358794
2,9015,0.490135
10,9015,0.418162
100,9015,0.489943
1,9016,0.179657
2,9016,0.324057
10,9016,0.445972
100,9016,0.499657
1,9017,0.583469
2,9017,0.461194
10,9017,0.39886
100,9017,0.48418
1,9018,0.518438
2,9018,0.711506
10,9018,0.603751
100,9018,0.497926
1,9019,0.375509
2,9019,0.312853
10,9019,0.335722
100,9019,0.530657
1,9020,0.516678
2,9020,0.328691
10,9020,0.535871
100,9020,0.497602
1,9021,0.825026
2,9021,0.469182
10,9021,0.587987
100,9021,0.509257
1,9022,0.905748
2,9022,0.645475
10,9022,0.628726
100,9022,0.532081
1,9023,0.714235
2,9023,0.571
10,9023,0.433913
100,9023,0.52082
1,9024,0.240647
2,9024,0.302666
10,9024,0.395368
100,9024,0.499469
1,9025,0.258872
2,9025,0.319674
10,9025,0.466572
100,9025,0.501248
1,9026,0.775861
2,9026,0.806414
10,9026,0.587349
100,9026,0.505966
1,9027,0.825842
2,9027,0.664544
10,9027,0.560735
100,9027,0.491021
1,9028,0.680157
2,9028,0.541021
10,9028,0.500291
100,9028,0.512599
1,9029,0.830533
2,9029,0.624357
10,9029,0.531335
100,9029,0.496652
1,9030,0.601353
2,9030,0.619078
10,9030,0.540951
100,9030,0.512512
1,9031,0.710585
2,9031,0.833921
10,9031,0.542273
100,9031,0.540739
1,9032,0.191736
2,9032,0.576129
10,9032,0.449294
100,9032,0.503698
1,9033,0.878752
2,9033,0.582929
10,9033,0.537618
100,9033,0.522458
1,9034,0.116871
2,9034,0.280366
10,9034,0.369905
100,9034,0.464705
1,9035,0.875883
2,9035,0.66471
10,9035,0.755508
100,9035,0.460484
